,smiles,tpsa
821,O=C(CCc1ccccc1)NCc1ccccc1,29.1
822,O=C(Nc1ccccc1)c1ccc(F)c(S(=O)(=O)N2CCOCC2)c1,75.71000000000001
823,Cc1ccc(C(=O)Nc2ccc3nc(S(=O)(=O)CC(C)C)sc3c2)cc1F,76.13
824,O=C([O-])CSc1ccc(NC(=O)c2cccc3ccccc23)cc1,69.22999999999999
825,O=C(c1ccco1)N1CCN=C1SCc1cccc(Cl)c1,45.81
826,C=C(C)n1c(=O)n(C(=O)CCC(C)C)c2ccccc21,44.0
827,Cc1ccc2c(c1)N(C(=O)N1CCC(C(=O)Nc3cccc(F)c3)CC1)CCO2,61.88000000000001
828,Cc1nsc(N)c1-c1nc2cnccc2n1C1CC1,69.62
829,CCCNC(=O)c1sccc1N(C)S(=O)(=O)c1ccc(Cl)cc1,66.48
830,Oc1ccc2c3c1OC1C(F)CCC4(O)C(C2)N(CC2CC2)CCC314,52.93
831,O=C1C=CC2(C=C1)OCC(c1ccc(-c3cccc(C(=O)O)c3)cc1)O2,72.83000000000001
832,CCOc1cc(C2NC(=O)c3ccccc3N2C)cc(Br)c1O,61.8
833,Oc1ccc2c3c1OC1c4[nH]c5c(Br)cccc5c4CC4(O)C(C2)N(CC2CC2)CCC314,68.72
834,CN(C(=O)CC1C(=O)NCCN1Cc1ccc(F)c(F)c1)C1CCOCC1,61.88000000000001
835,COc1cccc(C(=O)NC2CCN(Cc3ccc4cc(F)ccc4c3)CC2)c1,41.57
836,O=S(=O)(Nc1cccc(C(F)(F)F)c1)c1ccc(Cl)cc1,46.17
837,COC(=O)C1=C(c2ccc(F)cc2OCc2ccccc2)CC2CCC1N2C,38.77
838,O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1ccccc1,75.71000000000001
839,CC1CN(c2ccc(F)cc2C(F)(F)F)CCN1S(=O)(=O)c1ccc(O)cc1Cl,60.85000000000001
840,COc1cc2c(cc1OC)CC(=O)N(CCCN(C)CCc1ccsc1)CC2,42.010000000000005
841,Cc1c(N2CCCNCC2)c(F)cn2c(=O)c(C(=O)O)cc(C3CC3)c12,74.05
842,COc1ccccc1CNCC(O)c1ccc(C(F)(F)F)cc1,41.49
843,CCC(C)NC(=O)C1c2ccccc2C(=O)N1Cc1ccccc1OC,58.64
844,COCCOc1ncccc1C(=O)Nc1c(-c2ccccc2)nc2ccccn12,77.75
845,CC(=O)Nc1ncc2c(n1)CC(c1ccco1)CC2=O,85.09
846,COc1cc2cc(C(=O)N(C)Cc3ccc(Br)o3)[nH]c2c(OC)c1OC,76.93
847,CNCc1cc(C#CCCN2CCOCC2)ccc1Oc1cccc(Cl)c1,33.730000000000004
848,CCNC(=O)C1(Cc2ccccc2-c2ccncc2)CCCN(C(=O)Cc2cccnc2)C1,75.19
849,Oc1cccc(CN2CCN(c3ncc(Cc4ccccc4)cn3)CC2)c1,52.49
850,CCS(=O)(=O)N1CCC(C(=O)NCc2cccnc2)CC1,79.37
851,Cc1cccc2cc(CN(CC3CCCO3)C(=O)Nc3ccccc3Cl)c(=O)[nH]c12,74.43
852,COc1cccc(-c2nnc(NC(=O)C3CC3)o2)c1,77.25000000000001
853,COc1cc(N)c(Cl)cc1C(=O)OCCN1CCC(NC(=O)CC(C)(C)C)CC1,93.89
854,COc1cccc(F)c1CN1CC(NC(=O)c2ccc3[nH]nc(-c4ccnc(C)c4)c3c2)CCC1C,83.14
855,CCc1ncnc(N2CCN(C3CC3)CC2)c1C#Cc1ccc(N)nc1,71.17
856,Cc1cc(C)nc(NC(=S)N2CCN(c3ccncc3)CC2)c1,44.290000000000006
857,O=C(Cc1ccccc1)NC1CCN(Cc2ccccc2)CC1,32.34
858,CC(O)C(C)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,48.39
859,CN1CCN(c2ccc(NC=C3C(=O)NC(=O)c4ccc(-c5ccccc5)cc43)cc2)CC1,64.68
860,Cc1ncsc1CCOCCCS(=O)(=O)CCNCCc1ccc(O)c2nc(O)sc12,121.64
861,CCCn1c(=O)c2sccc2n2c(SC)nnc12,52.19
862,COc1cccc(NC(=O)C2CC(=O)N(c3ccccc3Cl)C2)c1,58.64
863,CC(Sc1nnnn1C)C(=O)NCC(C)c1ccccc1,72.7
864,O=C1C(C(O)c2cccc(O)c2)CCCN1Cc1ccccc1,60.77
865,CC1CCCN(Cc2coc(-c3ccc(Cl)cc3Cl)n2)C1,29.270000000000003
866,CCc1cc(C(=O)NCCn2ccc(C)n2)on1,72.95
867,CN(C)Cc1cn2c(n1)CN(C(=O)Cc1ccsc1)CC2,41.370000000000005
868,CC(C)Oc1ccc(N2CCN(Cc3ccc(F)cc3)CC2)cc1NC(=O)c1cnccn1,70.59
869,CC(C)Cc1ccc(C(C)c2nc3ccccc3n2Cc2ccccn2)cc1,30.71
870,CN1CCN(Cc2ccc(C(=O)Nc3cc(-c4ccccc4)ccc3O)cc2)CC1,55.81
871,CC1CC(C)C[NH+](CCNC(=O)CSCc2ccccc2)C1,33.54
872,COc1ccc(Cl)c(NC(=O)C[NH+](C)Cc2ccccc2F)c1,42.77
873,COc1ccc(C2NC(=O)NC3=C2C(=O)N(Cc2cccs2)C3)cc1OC,79.9
874,Cc1nc(CSC2CCCN(c3ccc(F)cc3C)C2=O)no1,59.23
875,CC(Oc1ccc(Cl)cc1Cl)C(=O)NCc1cccc(Cl)c1,38.33
876,Cc1c(C(=O)NCCc2ccccc2)cnn1-c1ccncc1,59.81
877,COc1ccc(C2(C(=O)N3CCOCC(O)C3)CCCC2)cc1OC,68.23
878,CNc1ncncc1-c1ccc(C(=O)N(C)C)cc1,58.120000000000005
879,CC1(C)Oc2ccc(C#N)cc2C(n2ccccc2=O)C1O,75.25
880,Cc1cnn(CCNc2ncc(S(C)(=O)=O)c(C3CCC[NH2+]C3)n2)c1,106.38
881,CCOC(=O)c1nnnn1C(C)C(O)c1cccc(Cl)c1,90.13
882,COCCn1nc(C)c(NC(=O)c2sc3cccc(F)c3c2C)c1C,56.15
883,Cc1cc(C)c2nc(N(CC[NH+](C)C)C(=O)c3cccc(N4C(=O)CCC4=O)c3)sc2c1,75.02000000000001
884,COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,71.06
885,Cc1cccc2nc(-c3cccc(-c4cccc(NC(=O)CN5CCN(C)CC5)c4)c3)[nH]c12,64.26
886,CSC(C)C(=O)N1CC(=O)Nc2cc(Br)ccc21,49.41
887,CC1CCc2c(F)cccc2C1NC(=O)NCC(C)(O)C(C)C,61.36
888,NS(=O)(=O)c1ccc(CNC(=O)c2ccccc2Cl)cc1,89.25999999999999
889,CC(=O)NCC1CCC[NH+](Cn2nc(-c3cccs3)oc2=S)C1,64.5
890,CN(C)CCS(=O)(=O)NCCOc1ccc2c(c1)C(C1(c3ccc(Cl)cc3)CCC1)NCC2,70.67
891,Oc1ccc2c(c1)CCC(Cc1ccncc1)C2,33.120000000000005
892,CN1CCN(C#CCN2c3ccccc3Sc3ccccc32)CC1,9.72
893,Clc1ccc(-c2nnc(SCCCN3CCN(c4nc5ccccc5s4)CC3)o2)cc1,58.290000000000006
894,CCC(=O)Nc1nc2ccccc2n1CCN(CC)CC,50.16
895,COc1cccc(C2=NN3C(C2)c2cccc(OC)c2OC3c2ccc(OC)c(OC)c2C(=O)[O-])c1,101.88000000000002
896,Clc1cccc(N2CCN(CCc3ccccc3)CC2)c1,6.48
897,COC(=O)C1CC(C=Cc2ccccc2)=NC1c1ccccc1,38.66
898,COCc1ccc2c(c1)C(O)(C(F)(F)F)c1ccccc1-2,29.46
899,O=CNC1CCC(CCN2CCC(c3cccc4c3CCO4)CC2)CC1,41.57000000000001
900,COc1ccc(-c2nc(CN3CCN(CCO)CC3)co2)cc1,61.97
901,COc1ccc(OCC(=O)Nc2cc(OC)ccc2OC)cc1,66.02000000000001
902,CC(C)NC(=O)N(C)C(c1cccc(F)c1)c1ccccn1,45.23
903,CCCn1ccc(O)c(Cc2ccc(Cl)cc2)c1=O,42.23
904,Cc1cc(C)cc(NNC(=O)CSc2nnnn2C)c1,84.72999999999999
905,CC(Nc1nccc(N2C(=O)OCC2C(C)C)n1)c1cccnc1,80.24000000000001
906,C=CCCN1CCC2(C)c3cc(O)ccc3CC1C2C,23.47
907,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,65.78
908,Cc1cc(O)cc(C)c1CC(N)C(=O)N1Cc2ccccc2CC1CN(C)C,69.8
909,Cc1cc(C)c(-c2csc(NC(=O)CC3=c4ccccc4=[NH+]C3)n2)c(C)c1,55.96
910,CCOc1ccc(F)c(C(=O)NC2(c3noc(C)n3)CCC2)c1F,77.25
911,Cc1cc(Br)cc(C)c1N=C1NCCN1,36.42
912,CCn1cc(C(=O)O)c(=O)c2cc(F)c(C3=NCCCO3)cc21,80.89
913,Cc1ccc2nc(NC(=O)CCC(=O)O)sc2c1,79.29
914,CCOC(=O)Cc1csc(NC(=O)c2ccc(C)cc2)n1,68.28999999999999
915,CC(=O)NC1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5,82.03
916,COc1ccc(NC(=O)Nc2ccc(OC)cc2)cc1,59.59
917,Cc1cc(N2CCN(C)CC2)c2ncc(CSCCc3ccccc3)n2c1,23.78
918,Cn1ccc(C2CCNCC2C(=O)N(Cc2c[nH]c3cccc(F)c23)C2CC2)cc1=O,70.13
919,Cc1cccc(N2C(=O)CSC2c2c(Cl)cncc2Cl)n1,46.09
920,COC1Cc2sccc2C2(CCN(Cc3ccccc3)CC2)O1,21.700000000000003
921,CC(O)CN1CCN(CCOC(c2ccccc2)c2ccccc2)CC1,35.94
922,CCC(=O)Nc1ccc(-c2ccc(N3CCC(C)CC3)nn2)cc1,58.120000000000005
923,CN(C)S(=O)(=O)NC1CCC(CCN2CCC(c3cccc4c3OCO4)CC2)CC1,71.11000000000001
924,CN1CCC(Nc2nc3ccccc3n2Cc2ccccc2)CC1,33.09
925,NCC(=O)N1CCN(CCNc2ccnc3cc(Cl)ccc23)CC1,74.49000000000001
926,COc1cccc(NC(=O)CN(C)C(=O)C2=COCCO2)c1,77.10000000000001
927,CN1CCN(c2ccc(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3C)CC4)cc2)CC1,105.2
928,CC(C)CC(NC(=O)c1ccccc1)C(=O)O,66.4
929,CC(=O)NN1CCN(CCc2c[nH]c3ccccc23)CC1,51.370000000000005
930,COCCCNC(=O)NC1CCN(c2c(F)cccc2F)C1=O,70.67
931,CCCNC(=O)NC(c1ccccc1OC)c1nccn1C,68.18
932,CCN1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,69.3
933,CSC1CCCC(NC(=O)Nc2ccccc2-n2nc(C)nc2C)C1,71.84
934,CC(C)C(C)NC1=NS(=O)(=O)c2sc(Cl)cc2N1,70.56
935,Cn1cc2c(OCC3CCNCC3)nc3ccccc3c2c1,39.08
936,Oc1ccc2c3c1OC1C(O)CCC4(O)C(C2)N(CC2CC2)CCC314,73.16
937,CN1CCc2cccc3c2C1Cc1ccc(OCCCN)c(O)c1-3,58.72
938,CCCS(=O)(=O)N1CCC(CNC(=O)c2ccc(Cl)cc2Cl)(N2CCC2)CC1,69.72
939,CN(C)c1ccc(C(=O)NC2C3CCN(CC3)C2Cc2cccnc2)cc1,48.470000000000006
940,CSC(C)C(=O)N1CCC(c2ccccc2C)C1,20.31
941,CC(C)c1ccc(NC(=O)CN2CCN(c3ccccn3)CC2)cc1,48.470000000000006
942,COc1ccccc1N1CCN(CCC(=O)c2cc(C)sc2C)CC1,32.78
943,O=C(CC1Sc2ccccc2NC1=O)Nc1ccc(Cl)cc1,58.2
944,CCC(=O)NCCCN1CCN(CCCNc2ccnc3cc(Cl)ccc23)CC1,60.50000000000001
945,COc1ccc2c(c1)CC1NC2(C)c2ccccc21,21.26
946,O=C(O)C1C2CCC(O2)C1C(=O)Nc1ccccc1Br,75.63
947,COc1ccccc1NS(=O)(=O)c1cc(C(=O)NCC2CCCO2)ccc1C,93.73
948,CC(C)C1C(C#N)=C(N)Oc2[nH]nc(-c3cccs3)c21,87.72000000000001
949,CC(C)(C)CNc1nc(C#N)nc(Nc2ccccc2)n1,86.52
950,Cc1c(N2CCC(O)C2)c(F)cn2c(=O)c(C(=O)O)cc(C3CC3)c12,82.25
951,CC(NC(=O)C(C)(N)C(F)(F)F)(C(=O)[O-])c1ccccc1,95.25
952,NC1=NC(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)(C(F)F)COC1,89.6
953,O=C(Nc1ccc(N2CCOCC2)cc1)C1CC(=O)N(c2ccc(F)cc2)C1,61.88000000000001
954,COc1ccc(NC(=O)Nc2ccc(OC)cc2)cc1,59.59
955,COc1ccc(COC(=O)C2=C(C)NC(=O)NC2c2ccccc2)cc1,76.66
956,COc1ccc2[nH]cc(CCNC(=O)N(C3CC3)C(C)c3ccco3)c2c1,70.5
957,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(CCCN(C)C)CC3)cc21,69.02
958,COc1ccc(S(=O)(=O)NCCCN2CCN(c3ccc(Cl)c(Cl)c3)CC2)cc1,61.88000000000001
959,Cc1ccc(C(=O)NC2CCC3(O)C4Cc5ccc(O)c6c5C3(CCN4CC3CC3)C2O6)cc1,82.03
960,CC(C)Oc1ccccc1N1CCN(CC(O)CNC(=O)c2ccc3c(c2)C(=O)N(c2cccc(Cl)c2)C3=O)CC1,102.42
961,COc1ccccc1N1CC[NH+](CCNS(=O)(=O)c2cccc(C)c2)CC1,63.08
962,CC(=O)NCC1CN(c2ccc(Br)cc2)C(=O)O1,58.64
963,CCOCC1CC[NH+](CC(=O)NC(C)c2ccc(F)cc2)C1,42.77
964,CC(C)CNC(=O)CSC1CCc2ccccc2NC1=O,58.2
965,COc1ccc2nccc(C(O)CN3CCC(NC(=O)c4ccc(Cl)c(Cl)c4)CC3)c2c1,74.69
966,Cc1ccc(Cl)cc1NC(=O)NC(C)(C(=O)[O-])C(F)(F)F,81.26
967,O=S(=O)(c1ccccc1Cl)N1CCC(N2CCC(O)(c3ccc(Br)cc3)CC2)CC1,60.85000000000001
968,Cc1ccc2oc(-c3ccc(NC(=O)C(C)C)cc3O)nc2c1,75.36
969,Cc1ccc(-c2c(C)noc2C)cc1S(=O)(=O)NC(C)(C)C,72.2
970,Cc1cccc(NC(=O)C2CCCN(S(=O)(=O)c3c(C)nn(C)c3C)C2)c1,84.30000000000001
971,COc1ccc(C)cc1NC(=O)c1cc(-c2ccc(C)o2)nc2ccccc12,64.36
972,COc1ccc(C2OCCC2C[NH2+]C(C)C)cc1F,35.07
973,CCOC(=O)C1CCC(N2CC(NC(=O)CNc3ncnc4ccc(C(F)(F)F)cc34)C2)CC1,96.45
974,O=C(Nc1ccc(Cl)c(Cl)c1)N1CCNCC1COc1cccnc1,66.49000000000001
975,CCc1ncnc(-c2cc(F)c(C(=O)N3CCN(CC4CC4)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,88.24000000000001
976,CC(=O)NC1CC(C)(C)Cc2nc(N(C)Cc3ccccc3)ncc21,58.120000000000005
977,COCCn1ccc2ccc(NC(=O)N3CC(C)OC(C)C3)cc21,55.73
978,CC(C)(NC(=O)c1nn(CCN2CCOCC2)c2c1CC1CC21)c1ccccc1,59.39
979,N#CC1CCCN1C(=O)CNC(=O)c1ccnc2cnccc12,98.98
980,COCC1CCC[NH+]1Cc1cccc(OC(F)(F)F)c1,22.9
981,CCOc1ccc(NC(=O)NCc2cccnc2)cc1,63.25
982,CC(=O)NCC1CN(c2ccc(N3CCN(Cc4ccc(Cl)o4)CC3)c(F)c2)C(=O)O1,78.26
983,CCC(=O)NCCCN1CCN(CCCNc2ccnc3cc(Cl)ccc23)CC1,60.50000000000001
984,Cc1c(-c2ccccc2)oc2c(C(=O)OC(C(N)=O)c3ccccc3)cccc2c1=O,99.6
985,C[NH+](C)CCC=C1c2cc(F)ccc2Sc2ccc(Cl)cc21,4.44
986,CNC1CCC(c2c[nH]c3ccc(N=C(N)c4cccs4)cc23)CC1,66.2
987,C[NH+](C)CCN(Cc1ccc(F)cc1F)C(=O)Nc1cccc2cccnc12,49.67
988,COc1ccccc1N1CCN(CCn2c(=O)[nH]c3cc[nH]c3c2=O)CC1,86.35999999999999
989,Nc1scc(CN2CCN(c3ccc(F)c(Cl)c3)CC2)c1C(=O)c1ccc(Cl)cc1,49.57
990,CCCOc1ccccc1NC(=O)N1CCCC1c1ccc(OC)cc1,50.8
991,O=C(CN1CCOCC1)c1c[nH]c2ccccc12,45.33
992,CN1CCN(C(=O)NCc2cn(-c3ccccc3)c3cc(Cl)ccc3c2=O)CC1,57.58
993,O=C(NC1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5)c1ccc(Br)cc1,82.03
994,CCN1CCC2C(C1)c1ccc(C)cc1C2c1ccc(O)cc1,23.47
995,Cc1ccccc1N1CC(C(=O)Nc2ccc(Cl)cc2Cl)CC1=O,49.41
996,Cc1noc(C)c1COc1cccc(C(=O)NC(C#N)C(C)(C)C)c1,88.15
997,Cc1ccccc1-c1nc(CN2CC(C)OC(C)C2)co1,38.5
998,CCOc1cc(Nc2c(C#N)cnc3cc(OC)c(OC)cc23)c(Cl)cc1Cl,76.4
999,COc1ccc(Cl)cc1C(=O)Nc1ccc(N2CCOCC2)cc1,50.8
